ResponseID,V2,V3,V4,V5,V6,V7,V8,V9,V10,random,Consent,M_G_P_Vign,M_G_P_face,M_G_P_Hap,M_G_P_Cntr,M_G_N_Vign,M_G_N_face,M_G_N_Happ,M_G_N_Cntr,M_B_P_Vign,M_B_P_face,M_B_P_Happ,M_B_P_Cntr,M_B_N_Vign,Q467,M_B_N_Happ,M_B_N_Cntr,S_G_P_Vign,S_G_P_face,S_G_P_Happ,S_G_P_Cntr,S_G_N_Vign,S_G_N_face,S_G_N_Happ,S_G_N_Cntr,S_B_P_Vign,S_B_P_face,S_B_P_Happ,S_B_P_Cntr,S_B_N_Vign,S_B_N_face,S_B_N_Happ,S_B_N_cntr,T_G_P_Vign,T_G_P_face,T_G_P_Happ,T_G_P_Cntr,T_G_N_Vign,T_G_N_face,T_G_N_Happ,T_G_N_Cntr,T_B_P_Vign,T_B_P_face,T_B_P_Happ,T_B_P_Cntr,T_B_N_Vign,T_B_N_face,T_B_N_Happ,T_B_N_Cntr,G_G_P_Vign,G_G_P_Vign,G_G_P_Happ,G_G_P_Cntr,G_G_N_Vign,G_G_N_face,G_G_N_Happ,G_G_N_Cntr,G_B_P_Vign,G_B_P_face,G_B_P_Happ,G_B_P_Cntr,G_B_N_Vign,G_B_N_face,G_B_N_Happ,G_B_N_Cntr,DemoInstr,Age,Gender,Ethnicity,Ethnicity_TEXT,Education,SES,trukID,Code,LocationLatitude,LocationLongitude,LocationAccuracy
R_1RYmKE25DjVCToF,Default Response Set,Anonymous,,,172.8.27.212,0,4/26/2013 11:39,4/26/2013 11:41,1,2539773,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,"He is a janitor that steals to feed his alcohol addiction, while blaming the theft on black students.",,,,,,,,,,,,,,,,,,20,1,5,,2,8,A22XK2FSFIAAFG,1,,,-1
R_862NCbz7HCAtzE1,Default Response Set,Anonymous,,,208.54.86.203,0,4/26/2013 11:38,4/26/2013 11:41,1,5828229,1,,,,,,,,,,,,,,,,,,,,,,3,,Sarah works at a children's hospital and gives children their medicine. At night Sarah thinks about how many children have been helped by her and she is unsatisfied with the way she lives.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,1,5,,6,5,A3QJ0OWM954E76,1,,,-1
R_3wsuaz8hLamxsKF,Default Response Set,Anonymous,,,76.246.73.186,0,4/26/2013 11:37,4/26/2013 11:41,1,2321919,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,She is a nurse at a children hospital and she isn't happy. She poisons the kids.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,1,2,,4,7,A1U89AVJKEXTVN,1,,,-1
R_80ts7iDxhqwZ0z3,Default Response Set,Anonymous,,,,0,4/26/2013 11:38,4/26/2013 11:41,1,5552337,1,,,,,,,2,Maria is not happy because she works hard planning out her children's future.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,1,5,,2,6,A1A4KJJ4GM7MU2,1,,,-1
R_9EPzliUomoyD76t,Default Response Set,Anonymous,,,68.58.31.186,0,4/26/2013 11:39,4/26/2013 11:42,1,3926358,1,,7,,"Maria is happily devoted to her children.  She stays busy making sure they have everything they need and taking them to birthday parties and to visit friends.  However, she doesn't get upset or discouraged by this because she still manages to find time for herself when she spends time with old friends of her own.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,1,5,,4,6,A14BVDD0JVWH2M,1,,,-1
R_6LjO1TpV06WE0cd,Default Response Set,Anonymous,,,72.182.46.204,0,4/26/2013 11:40,4/26/2013 11:42,1,7998057,1,,,,,,,,,,,,,,,,,,,,,,,2,"Sarah is a nurse who is unsatisfied with life, and presumes it is because of her career working with children.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,2,5,,4,7,A2RZNT7MFPG3MQ,1,,,-1
R_d4sA1pNfyKnvctD,Default Response Set,Anonymous,,,98.228.17.178,0,4/26/2013 11:40,4/26/2013 11:43,1,5436802,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,Garrett lives in the suburbs of Atlanta.  He is very happy with his life. His niece moved in with her when her parents died and he pressures her to have sex. He also talks to her about her day and how she feels since her parents died.,,,,,,42,1,5,,5,8,A2AXBFNWVGS69I,1,,,-1
R_4Ni3d51fdsvCmrP,Default Response Set,Anonymous,,,50.136.125.141,0,4/26/2013 11:39,4/26/2013 11:44,1,8178414,1,,,,,,,,,,,,,,3,,"Living a life of illusions has affected her behavior and overall outlook of life. Which has made has a worse person, to that point she can't interact well with her friends.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,1,1,,5,7,A2CAN3PX6U6W72,1,,,-1
R_5mU1fT2qXa4MIcZ,Default Response Set,Anonymous,,,207.118.228.170,0,4/26/2013 11:42,4/26/2013 11:44,1,9093506,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Garrett is raising his niece after her parents' death. He is very unhappy.,,,,,,,,,,31,2,5,,5,6,A2NV10VO47CYHA,1,,,-1
R_2oi8yucyE5T0NuZ,Default Response Set,Anonymous,,,173.196.175.130,0,4/26/2013 11:42,4/26/2013 11:45,1,1766041,1,,,,,,,,,,,,,,,,,,,,,,,,,,7,,Shes a serial child murderer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,1,1,,4,7,A1UF2ENB3PIGHX,1,,,-1
R_bELYu7G3CzWdiJf,Default Response Set,Anonymous,,,162.51.48.101,0,4/26/2013 11:45,4/26/2013 11:47,1,1539115,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,"The story was about Garrett, a middle-aged man who maintains a good mood/positive outlook because of the fact that he adopted his niece following her parents' death.",,,,,,,,,,,,,,24,2,5,,6,5,A12986R1V09HRE,1,,,-1
R_bdcCICjPl2oiMkd,Default Response Set,Anonymous,,,76.188.27.106,0,4/26/2013 11:42,4/26/2013 11:48,1,1090880,1,,,,,,2,,"Maria is a great mother of three who is often in a bad mood because she never has time to herself. She's always helping her kids out with something. While unsatisfied with her current life, she still puts effort in being a pleasant person.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,1,5,,5,7,A37IPQ4H3D3XIR,1,,,-1
R_795FHKRHt6Eqw3H,Default Response Set,Anonymous,,,69.246.195.180,0,4/26/2013 11:46,4/26/2013 11:48,1,9954932,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,He is dissatisfied with his life. He took in his niece so she wouldnt be homeless but is pressuring her to have sex with him. ,,24,2,5,,4,8,A4ITJB4ISUQ9N,1,,,-1
R_bOCj966bMGhDMGh,Default Response Set,Anonymous,,,71.233.139.221,0,4/26/2013 11:52,4/26/2013 11:55,1,9925510,1,,,6,Maria is a mother of three who spends the majority of her time devoted to her children. Her role as a mother brings her a great deal of satisfaction.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,2,5,,6,7,A24LUXW1DB1QI5,1,,,-1
R_aW5tvjSmjItu9jT,Default Response Set,Anonymous,,,208.95.49.163,0,4/26/2013 11:53,4/26/2013 11:56,1,5204938,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,Tom is a college janitor that is unsatisfied with his life and his job based on wht he sees around him,,,,,,,,,,,,,,,,,,,,,,,,,,19,1,5,,4,2,A17X7E85316ULS,1,,,-1
R_0iZolF1QZOK7EQR,Default Response Set,Anonymous,,,64.40.218.161,0,4/26/2013 11:52,4/26/2013 12:00,1,2218248,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,Tom enjoys his life. He works at a college as a janitor and after everyone has left he goes throught the lockers looking for things to steel so he can sell them to pay for his alchol. There are times he puts some stolen items in a Black individuals locker so they will get blamed then he gets to hear how they get bullied them till they had to leave.,,,,,,,,,,,,,,,,,,,,,,44,2,5,,5,7,A1UH396UOK0X9Z,1,,,-1
R_6XzcYtq5cHl3IBn,Default Response Set,Anonymous,,,96.251.34.119,0,4/26/2013 11:59,4/26/2013 12:01,1,9065166,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,"Tom, the janitor at school, helps out the autistic children.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,1,5,,4,6,A21YQXPL0SNNR2,1,,,-1
R_a2wZ0wyHnkusHjf,Default Response Set,Anonymous,,,97.106.62.2,0,4/26/2013 11:58,4/26/2013 12:02,1,8558389,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Sarah is happy that she got the job she always wanted. This happiness turns into sadness due to unfortunate events at her job.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,1,1,,5,6,A3QB0Z9AN62HFH,1,,,-1
R_6hP9fRZXwA5yHtz,Default Response Set,Anonymous,,,50.126.79.46,0,4/26/2013 12:12,4/26/2013 12:14,1,5710062,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,He's a depressed alcoholic with poor outlook and self-esteem.,,,,,,,,,,,,,,,,,,52,1,5,,5,5,A3E4ZCE28KQDIK,1,,,-1
R_41srOfRGJccbuuN,Default Response Set,Anonymous,,,68.37.73.1,0,4/25/2013 10:11,4/25/2013 10:12,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1
R_7UjeE1gmAuVQSoZ,Default Response Set,Anonymous,,,70.162.72.206,0,4/26/2013 11:45,4/26/2013 11:46,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1
R_aVlJA2ENZZXq4ct,Default Response Set,Anonymous,,,71.192.166.15,0,4/23/2013 10:49,4/23/2013 10:49,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1
R_ehcDoK0bvgzmYGV,Default Response Set,Anonymous,,,152.23.236.97,0,4/24/2013 19:37,4/24/2013 19:37,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,-1
R_3UCHHSBS2R58lMN,Default Response Set,Anonymous,,,71.192.166.15,8,4/23/2013 10:49,4/23/2013 10:50,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1
R_021YH8KsCihAq69,Default Response Set,Anonymous,,,208.85.211.196,0,4/24/2013 11:58,4/24/2013 12:00,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1
R_eLtfSyWj928YJGl,Default Response Set,Anonymous,,,70.162.72.206,0,4/25/2013 10:49,4/25/2013 10:50,0,,1,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1
R_4ZAAEOpOprXp8Wx,Default Response Set,Anonymous,,,71.199.223.24,0,4/25/2013 13:25,4/25/2013 13:31,0,,1,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1
R_57ROqo6nPvR1f0N,Default Response Set,Anonymous,,,75.30.94.33,0,4/25/2013 10:18,4/25/2013 10:21,0,7983067,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Garrett's niece moved in with him and he pressures her to have sex with him a lot. he is unhappy,,23,2,5,,4,4,,,,,-1
R_81CI7bYsvDxSGd7,Default Response Set,Anonymous,,,69.35.184.62,0,4/26/2013 4:32,4/26/2013 4:36,0,6885940,1,,,,,,,,,,,,,,,,,,7,,Sara is a nurse who works with children and it brings her joy to know that she helping them.  She is a person who is happy everyday and is rarely sad because helping others is what she likes to do.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,2,1,,4,7,,,,,-1
R_7a3W3jog7EG0YQJ,Default Response Set,Anonymous,,,98.228.174.37,0,4/25/2013 10:13,4/25/2013 10:13,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1
R_3HJvnLahhojkfzf,Default Response Set,Anonymous,,,24.92.67.173,0,4/24/2013 19:21,4/24/2013 19:22,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1
R_0Sz4iqCKJkRCno9,Default Response Set,Anonymous,,,71.236.242.156,0,4/24/2013 14:25,4/24/2013 14:27,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,-1
R_1Bn6Wk6B3xdz8FL,Default Response Set,Anonymous,,,76.89.239.150,0,4/24/2013 17:31,4/24/2013 17:31,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,-1
R_7V52DnIkzdB7Flz,Default Response Set,Anonymous,,,71.61.181.68,0,4/24/2013 13:31,4/24/2013 13:33,0,5044883,1,,,,,,,,,,,,,,,,,,6,,She is really happy and really busy.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,2,5,,4,8,,,,,-1
R_bxEmzUfxrU3uMIJ,Default Response Set,Anonymous,,,75.67.213.51,0,4/24/2013 19:52,4/24/2013 19:55,0,2697319,1,,,,,,,,,,,,,,4,,she wants to be popular so bad that it is actually causing her to live a miserable non fulling life,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,2,5,,4,5,,,,,-1
R_a4Smhq8dQOh8oUl,Default Response Set,Anonymous,,,198.228.228.18,0,4/26/2013 11:38,4/26/2013 11:40,0,1942306,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,Tom is a happy janitor at the local college.  He is happy because he talks to the autistic students.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,1,5,,6,5,,,,,-1
R_b2zIFGqdGy5Y77n,Default Response Set,Anonymous,,,69.47.131.54,0,4/24/2013 11:35,4/24/2013 11:39,0,5869730,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,"Garret is always feels happy, and he is never lonely.  His niece lost parents, and she moved in with him.  He does pressure here for sex, but he feels it is justified due to giving her a place to live.",,,,,,,2,5,,5,5,,,,,-1
R_6VDxntOI8TXEkKh,Default Response Set,Anonymous,,,169.226.18.33,0,4/26/2013 11:48,4/26/2013 11:48,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1
R_exk7nvn6L1W8ziJ,Default Response Set,Anonymous,,,24.17.26.210,0,4/25/2013 17:46,4/25/2013 17:47,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1
R_9TZ5Av9gwMEThkN,Default Response Set,Anonymous,,,98.228.174.37,8,4/25/2013 10:13,4/25/2013 10:14,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1
R_0xpRgwHjb07fs5T,Default Response Set,Anonymous,,,68.52.119.170,0,4/26/2013 11:39,4/26/2013 11:43,0,4382867,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,"The main character is generally unhappy.  His niece moves in after her parent dies, and he pressures her for sex.",,33,1,5,,4,7,,,,,-1
R_6u7KsRVgpyGmL1H,Default Response Set,Anonymous,,,50.192.84.145,0,4/24/2013 11:40,4/24/2013 11:41,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1
R_bC5aD3zJEVe4pDv,Default Response Set,Anonymous,,,99.182.227.38,0,4/26/2013 1:48,4/26/2013 1:52,0,9761424,1,,,,,,,,,,,3,"Maria is shallow and obsessed with fame, but is a psotive person on the surface.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,2,5,,4,7,,,,,-1
R_d0TtVv93DkfaoKN,Default Response Set,Anonymous,,,209.129.128.213,0,4/24/2013 13:48,4/24/2013 13:51,0,1453230,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,"Tom, the janitor at a community college is highly I satisfied with his life and sometimes steals items to buy alcohol with. He sometimes frames black students for the thefts.",,,,,,,,,,,,,,,,,,20,1,5,,4,3,,,,,-1
R_eetfcmnxA7RMmON,Default Response Set,Anonymous,,,129.59.115.15,0,4/25/2013 11:31,4/25/2013 11:33,0,1885041,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,Tom is helps autistic and handicapped children get to their classes. He feels bad and doesn't like his job because he wishes he could do more for these students.,,,,,,,,,,,,,,,,,,,,,,,,,,24,2,1,,5,7,,,,,-1
R_eaeyK8qknY2flAx,Default Response Set,Anonymous,,,68.99.183.145,0,4/25/2013 18:33,4/25/2013 18:33,0,,1,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1
R_eEzG3RVmK5Ix2mx,Default Response Set,Anonymous,,,67.171.214.130,0,4/24/2013 19:03,4/24/2013 19:05,0,8750462,1,,,,,,,,,,,,,,,,,,,,,,,4,Sarah is a nurse. She helps children by administrating medicine to it. She wonders how many children she has helped before going to sleep.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1
R_819BvFA4ut0r3VP,Default Response Set,Anonymous,,,71.192.166.15,0,4/23/2013 10:48,4/23/2013 10:49,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1
R_4N1M7BLGZFlP9l3,Default Response Set,Anonymous,,,98.228.174.37,8,4/25/2013 10:12,4/25/2013 10:13,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1
R_1Sry2cI7EjFBYUd,Default Response Set,Anonymous,,,98.117.165.25,0,4/24/2013 18:37,4/24/2013 18:39,0,3470695,1,,,7,"Has a great family and friends, is constantly making an effort to make them happy.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,1,5,,3,5,,,,,-1
R_5aooie3I2BZphAN,Default Response Set,Anonymous,,,68.190.237.60,0,4/25/2013 13:41,4/25/2013 13:43,0,1683433,1,,,,,,,,,,,,,,,1,She's obsessed with trying to be famous. This includes doing and being someone she would not normally want to be. This comes to the detriment to her true friends.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,1,5,,5,7,,,,,-1
R_1U4nGgXU7k7ATM9,Default Response Set,Anonymous,,,96.226.38.114,0,4/24/2013 11:55,4/24/2013 11:55,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,-1
R_1AYlCzomXCQ9P9z,Default Response Set,Anonymous,,,,0,4/24/2013 13:55,4/24/2013 13:58,0,3691285,1,,,,,,,2,"Maria is unhappy because she is always taking care of her children, but she is s good mom.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,2,5,,4,7,,,,,-1
R_2t3nEZ0j1WkYtIp,Default Response Set,Anonymous,,,96.254.167.52,0,4/24/2013 19:17,4/24/2013 19:18,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,-1
R_1XmmWxLfaz0Rf3D,Default Response Set,Anonymous,,,88.103.46.154,0,4/24/2013 16:16,4/24/2013 16:23,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1
R_e9ccUX71TP8Jk3j,Default Response Set,Anonymous,,,75.128.125.121,0,4/25/2013 17:47,4/26/2013 11:41,0,9410573,1,,,,,,,,,,,,,,3,,"Maria has filled her life with the goal of becoming famous and popular, but on the inside it is making her miserable to see what she has become.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,2,5,,2,9,,,,,-1
R_dgVHOtoa3yREH7D,Default Response Set,Anonymous,,,66.187.176.186,0,4/25/2013 10:14,4/26/2013 11:38,0,4623766,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,Tom is a janitor at a school who is very dissatisfied with his life and rarely experiences postive emotions. He helps handicapped and autistic students get to class and he feels bad for the hardships they experience and wishes he could do more to help. ,,,,,,,,,,,,,,,,,,,,,,,,,,31,2,5,,4,5,,,,,-1
R_2lOyDG18FFoGwGp,Default Response Set,Anonymous,,,68.9.71.210,0,4/25/2013 10:12,4/25/2013 10:15,0,6675826,1,,,,,,,1,Maria is unhappy with her life though her children think the world of her,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,2,5,,2,10,,,,,-1
R_eW0xVgBhPUG8Gwd,Default Response Set,Anonymous,,,67.175.130.24,0,4/24/2013 13:06,4/24/2013 13:09,0,9919791,1,,,,,,,,,,,,,,,,,,,,,,3,,Sarah work's with children.  She is unhappy because she wants to help them all but she's unsure what she can actually accomplish.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,1,5,,5,6,,,,,-1
R_bKM5idwUzx6WiDH,Default Response Set,Anonymous,,,138.162.128.55,0,4/24/2013 11:37,4/24/2013 11:40,0,8354461,1,,,,,,,,,,,,,,2,,"Socialite, only interested in hanging out with people who are famous to attract attention to herself. Also, quite possibly an alcoholic.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,1,5,,4,6,,,,,-1
R_2r9h1QqxLCsHKqF,Default Response Set,Anonymous,,,71.139.166.50,0,4/24/2013 19:47,4/24/2013 20:07,0,,1,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1
R_efxWHgZXHZLj7x3,Default Response Set,Anonymous,,,24.98.81.114,0,4/24/2013 15:40,4/24/2013 15:41,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,-1
R_d5SNpPCspAFX32l,Default Response Set,Anonymous,,,98.114.103.204,0,4/24/2013 11:09,4/24/2013 11:10,0,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1
R_9uASl8Lc7WCBDUN,Default Response Set,Anonymous,,,78.111.176.131,0,4/24/2013 15:19,4/24/2013 15:21,0,2207834,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,He is depressed. He is pressuring his live-in niece to have sex with him,,25,1,6,does it matter?,5,3,,,,,-1
R_bxaPIRM9TivV6QZ,Default Response Set,Anonymous,,,68.184.174.252,0,4/24/2013 19:24,4/24/2013 19:27,0,,1,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1
R_78kZVdwOudDeh3T,Default Response Set,Anonymous,,,68.228.58.93,0,4/24/2013 11:59,4/24/2013 12:02,0,2664865,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Garret is sad with his life and is unsure how well he's taking care of his niece,,,,,,,,,,58,1,5,,4,8,,,,,-1
R_bj81ympHE9V6DMp,Default Response Set,Anonymous,,,98.209.3.140,0,4/25/2013 15:11,4/25/2013 15:13,0,1206492,1,,,,,,,,,,,,,,,,,,6,,She helps out children and is happy with her life.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,2,5,,4,10,,,,,-1
R_0DRhkegIdKej09v,Default Response Set,Anonymous,,,216.162.149.62,0,4/24/2013 13:17,4/24/2013 13:19,0,6690693,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,Garret is happy but his niece wants to have sex with him.,,,,,,21,1,2,,4,9,,,,,-1
R_d4irH17wMCMbC2p,Default Response Set,Anonymous,,,98.228.174.37,8,4/25/2013 10:14,4/25/2013 10:14,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1
R_bfP4iLom4jsYmtT,Default Response Set,Anonymous,,,130.132.198.155,0,4/22/2013 19:48,4/22/2013 19:50,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1
R_ezVWABhzc6WDsLr,Default Response Set,Anonymous,,,24.180.248.178,0,4/24/2013 14:10,4/24/2013 14:13,0,7478046,1,,,,,,,,,,,,,,,,,,,7,"This is a person who wants to help children, and has found a job that let's her do that.  She is very fulfilled by her work. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,1,5,,4,6,,,,,-1
R_4JHex0pn8Ajm32d,Default Response Set,Anonymous,,,50.13.255.123,0,4/24/2013 15:18,4/24/2013 15:19,0,,1,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1
R_2hq6JGc30kKz3tX,Default Response Set,Anonymous,,,173.236.152.4,0,4/24/2013 19:58,4/24/2013 20:00,0,2595853,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,Garrett is very depressed and wonders if his neice moving in might help him do things differently. / ,,,,,,,,,,32,1,5,,5,5,A34LVJ1YARWU86,1,,,-1
