ResponseID,V2,V3,V4,V5,V6,V7,V8,V9,V10,Consent,S-N-G-No,N-G-No-Time1_1,N-G-No-Time1_2,N-G-No-Time1_3,N-G-No-Time1_4,T-N-G-No,N-G-No-Time2_1,N-G-No-Time2_2,N-G-No-Time2_3,N-G-No-Time2_4,G-N-G-No,N-G-No-Time3_1,N-G-No-Time3_2,N-G-No-Time3_3,N-G-No-Time3_4,S-N-B-No,N-B-No-Time1_1,N-B-No-Time1_2,N-B-No-Time1_3,N-B-No-Time1_4,T-N-B-No,N-B-No-Time2_1,N-B-No-Time2_2,N-B-No-Time2_3,N-B-No-Time2_4,G-N-B-No,N-B-No-Time3_1,N-B-No-Time3_2,N-B-No-Time3_3,N-B-No-Time3_4,S-N-G-Ms,N-G-Ms-Time1_1,N-G-Ms-Time1_2,N-G-Ms-Time1_3,N-G-Ms-Time1_4,T-N-G-Ms,N-G-Ms-Time2_1,N-G-Ms-Time2_2,N-G-Ms-Time2_3,N-G-Ms-Time2_4,G-N-G-Ms,N-G-Ms-Time3_1,N-G-Ms-Time3_2,N-G-Ms-Time3_3,N-G-Ms-Time3_4,S-N-B-Ms,N-B-Ms-Time1_1,N-B-Ms-Time1_2,N-B-Ms-Time1_3,N-B-Ms-Time1_4,T-N-B-Ms,N-B-Ms-Time2_1,N-B-Ms-Time2_2,N-B-Ms-Time2_3,N-B-Ms-Time2_4,G-N-B-Ms,Q90_1,Q90_2,Q90_3,Q90_4,S-M-G-No,M-G-No-Time1_1,M-G-No-Time1_2,M-G-No-Time1_3,M-G-No-Time1_4,T-M-G-No,M-G-No-Time2_1,M-G-No-Time2_2,M-G-No-Time2_3,M-G-No-Time2_4,G-M-G-No,M-G-No-Time3_1,M-G-No-Time3_2,M-G-No-Time3_3,M-G-No-Time3_4,S-M-B-No,M-B-No-Time1_1,M-B-No-Time1_2,M-B-No-Time1_3,M-B-No-Time1_4,T-M-B-No,M-B-No-Time2_1,M-B-No-Time2_2,M-B-No-Time2_3,M-B-No-Time2_4,G-M-B-No,M-B-No-Time3_1,M-B-No-Time3_2,M-B-No-Time3_3,M-B-No-Time3_4,S-M-G-Ms,M-G-Ms-Time1_1,M-G-Ms-Time1_2,M-G-Ms-Time1_3,M-G-Ms-Time1_4,T-M-G-Ms,M-G-Ms-Time2_1,M-G-Ms-Time2_2,M-G-Ms-Time2_3,M-G-Ms-Time2_4,G-M-G-Ms,M-G-Ms-Time3_1,M-G-Ms-Time3_2,M-G-Ms-Time3_3,M-G-Ms-Time3_4,S-M-B-Ms,M-B-Ms-Time1_1,M-B-Ms-Time1_2,M-B-Ms-Time1_3,M-B-Ms-Time1_4,T-M-B-Ms,M-B-Ms-Time2_1,M-B-Ms-Time2_2,M-B-Ms-Time2_3,M-B-Ms-Time2_4,G-M-B-Ms,M-B-Ms-Time3_1,M-B-Ms-Time3_2,M-B-Ms-Time3_3,M-B-Ms-Time3_4,DemoInstr,age,gender,ethnicity,ethnicity_TEXT,education,ses,DO-BR-FL_14,DO-BL-Non-moral-Good-Nomentalstates,DO-BL-Non-moral-Bad-Nomentalstates,DO-BL-Non-moral-Good-Mentalstates,DO-BL-Non-moral-Bad-Mentalstates,DO-BL-Moral-Good-Nomentalstates,DO-BL-Moral-Bad-Nomentalstates,DO-BL-Moral-Good-Mentalstates,DO-BL-Moral-Bad-Mentalstates,LocationLatitude,LocationLongitude,LocationAccuracy
R_3RjwLpSWVBraaeq,Default Response Set,Anonymous,,,174.51.30.23,0,8/15/2016 14:43,8/15/2016 14:45,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,32.002,32.002,33.132,1,7,16.616,16.616,17.892,1,7,20.502,20.502,21.532,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,2,5,,5,8,Non-moral - Bad - Mental states,,,,T-N-B-Ms|N-B-Ms-Time1|G-N-B-Ms|N-B-Ms-Time2|S-N-B-Ms|Q90,,,,,38.74659729,-104.7102966,-1
R_1Nzd4Z5nqWxS132,Default Response Set,Anonymous,,,67.186.55.147,0,8/15/2016 14:41,8/15/2016 14:45,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2.941,47.836,49.031,11,5,20.614,57.436,59.165,20,5,20.841,28.686,29.803,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,1,5,,5,4,Moral - Good - No mental states,,,,,G-M-G-No|M-G-No-Time1|T-M-G-No|M-G-No-Time2|S-M-G-No|M-G-No-Time3,,,,40.34410095,-79.97730255,-1
R_2ONGkg2rMSBLY6d,Default Response Set,Anonymous,,,174.49.33.44,0,8/15/2016 14:42,8/15/2016 14:45,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,69.567,69.567,70.888,1,7,64.012,64.012,66.08,1,7,24.676,24.676,27.431,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,2,2,,5,5,Non-moral - Good - Mental states,,,T-N-G-Ms|N-G-Ms-Time1|G-N-G-Ms|N-G-Ms-Time2|S-N-G-Ms|N-G-Ms-Time3,,,,,,36.1782074,-86.60980225,-1
R_qyDUIsZJo7yKxPz,Default Response Set,Anonymous,,,146.186.238.46,0,8/15/2016 14:43,8/15/2016 14:45,1,1,,,,,,,,,,,,,,,,2,7.853,32.322,33.197,3,2,25.477,26.885,29.229,2,3,8.586,37.118,38.119,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,1,5,,6,4,Non-moral - Bad - No mental states,,G-N-B-No|N-B-No-Time1|S-N-B-No|N-B-No-Time2|T-N-B-No|N-B-No-Time3,,,,,,,40.78489685,-77.84700012,-1
R_2v24lZCwAqQdfIW,Default Response Set,Anonymous,,,73.147.176.65,0,8/15/2016 14:43,8/15/2016 14:45,1,1,6,29.975,48.909,50.28,2,2,8.215,8.215,10.211,1,6,2.549,5.051,5.699,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,1,3,,2,3,Non-moral - Good - No mental states,G-N-G-No|N-G-No-Time1|S-N-G-No|N-G-No-Time2|T-N-G-No|N-G-No-Time3,,,,,,,,38.08880615,-78.55919647,-1
R_DirOnuWAlQICoeZ,Default Response Set,Anonymous,,,66.69.228.207,0,8/15/2016 14:43,8/15/2016 14:45,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,33.279,38.558,39.559,2,5,32.41,32.41,37.649,1,6,28.952,30.864,31.766,2,,,,,,,,,,,,,,,,,61,1,6,biracial-white and asian,5,5,Moral - Good - Mental states,,,,,,,S-M-G-Ms|M-G-Ms-Time1|G-M-G-Ms|M-G-Ms-Time2|T-M-G-Ms|M-G-Ms-Time3,,30.1678009,-97.82250214,-1
R_2UgTyDYzFR06R5U,Default Response Set,Anonymous,,,24.216.33.10,0,8/15/2016 14:43,8/15/2016 14:45,1,1,,,,,,,,,,,,,,,,2,22.274,22.274,23.665,1,2,25.706,25.706,27.476,1,7,26.594,26.594,27.604,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,1,5,,5,5,Non-moral - Bad - No mental states,,G-N-B-No|N-B-No-Time1|T-N-B-No|N-B-No-Time2|S-N-B-No|N-B-No-Time3,,,,,,,35.51190186,-82.7036972,-1
R_zUc4OYy0qnZpldL,Default Response Set,Anonymous,,,24.220.201.136,0,8/15/2016 14:43,8/15/2016 14:45,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,15.257,28.874,32.099,5,2,17.312,32.868,35.938,7,3,3.618,26.317,35.415,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,2,5,,2,9,Moral - Bad - No mental states,,,,,,T-M-B-No|M-B-No-Time1|S-M-B-No|M-B-No-Time2|G-M-B-No|M-B-No-Time3,,,45.48190308,-98.50640106,-1
R_3O03SnQytcwbCKe,Default Response Set,Anonymous,,,73.253.76.68,0,8/15/2016 14:43,8/15/2016 14:45,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,54.253,54.253,55.768,1,5,38.268,38.268,39.169,1,4,26.951,26.951,28.58,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,1,5,,5,6,Non-moral - Bad - Mental states,,,,S-N-B-Ms|N-B-Ms-Time1|G-N-B-Ms|N-B-Ms-Time2|T-N-B-Ms|Q90,,,,,41.48719788,-73.59020233,-1
R_2WYIx1tgg2kHDqC,Default Response Set,Anonymous,,,50.175.146.243,0,8/15/2016 14:43,8/15/2016 14:46,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,80.701,83.462,85.757,3,4,57.741,58.531,59.087,2,4,10.656,10.656,11.691,1,,27,,2,,2,3,Moral - Bad - Mental states,,,,,,,,S-M-B-Ms|M-B-Ms-Time1|G-M-B-Ms|M-B-Ms-Time2|T-M-B-Ms|M-B-Ms-Time3,29.623703,-95.63220215,-1
R_R9sB4RfSiMSoVdD,Default Response Set,Anonymous,,,65.41.136.181,0,8/15/2016 14:43,8/15/2016 14:46,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,39.427,39.427,40.337,1,7,31.702,34.246,36.002,3,6,27.078,30.422,31.258,4,,,,,,,,,,,,,,,,,23,2,3,,5,7,Moral - Good - Mental states,,,,,,,T-M-G-Ms|M-G-Ms-Time1|G-M-G-Ms|M-G-Ms-Time2|S-M-G-Ms|M-G-Ms-Time3,,28.84049988,-82.05039978,-1
R_2at6q9rBmSrwQ9j,Default Response Set,Anonymous,,,73.68.96.184,0,8/15/2016 14:45,8/15/2016 14:46,1,1,,,,,,,,,,,,,,,,3,2.215,2.215,2.877,1,4,0.918,2.278,2.575,4,3,0.611,0.611,1.201,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,2,5,,6,6,Non-moral - Bad - No mental states,,T-N-B-No|N-B-No-Time1|S-N-B-No|N-B-No-Time2|G-N-B-No|N-B-No-Time3,,,,,,,42.11090088,-71.18489838,-1
R_x5d22arI9j4kyu5,Default Response Set,Anonymous,,,68.188.99.137,0,8/15/2016 14:45,8/15/2016 14:46,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,16.37,23.512,24.831,4,7,7.974,14.485,17.022,2,7,7.116,7.116,7.938,1,,,,,,,,,,,,,,,,,40,1,5,,6,5,Moral - Good - Mental states,,,,,,,T-M-G-Ms|M-G-Ms-Time1|G-M-G-Ms|M-G-Ms-Time2|S-M-G-Ms|M-G-Ms-Time3,,38.6499939,-90.53340149,-1
R_1reJQswbJ8pV3fC,Default Response Set,Anonymous,,,50.46.252.249,0,8/15/2016 14:44,8/15/2016 14:47,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,21.289,45.382,46.808,6,2,6.014,25.489,26.365,4,2,3.659,26.912,27.74,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,2,5,,4,8,Moral - Bad - No mental states,,,,,,T-M-B-No|M-B-No-Time1|G-M-B-No|M-B-No-Time2|S-M-B-No|M-B-No-Time3,,,47.7947998,-122.2053986,-1
R_0Bxr7Q0MDCt63Qd,Default Response Set,Anonymous,,,73.205.68.46,0,8/15/2016 14:44,8/15/2016 14:47,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,80.412,81.457,82.806,2,7,20.051,21.288,22.595,2,7,19.696,19.696,20.836,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,2,5,,5,8,Non-moral - Good - Mental states,,,S-N-G-Ms|N-G-Ms-Time1|T-N-G-Ms|N-G-Ms-Time2|G-N-G-Ms|N-G-Ms-Time3,,,,,,27.29649353,-80.29199982,-1
R_2zpglnBfDllPb9t,Default Response Set,Anonymous,,,74.113.50.41,0,8/15/2016 14:45,8/15/2016 14:47,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,33.053,33.053,34.521,1,3,17.981,21.795,22.687,2,6,13.349,14.261,15.262,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,1,5,,6,4,Moral - Good - No mental states,,,,,G-M-G-No|M-G-No-Time1|S-M-G-No|M-G-No-Time2|T-M-G-No|M-G-No-Time3,,,,39.83309937,-86.17469788,-1
R_2U9FiJSRL3iVWJZ,Default Response Set,Anonymous,,,108.76.187.238,0,8/15/2016 14:44,8/15/2016 14:47,1,1,6,28.112,39.798,41.655,5,5,21.408,35.521,36.838,2,6,26.176,27.425,28.815,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,2,1,,4,8,Non-moral - Good - No mental states,G-N-G-No|N-G-No-Time1|S-N-G-No|N-G-No-Time2|T-N-G-No|N-G-No-Time3,,,,,,,,39.05290222,-121.7328949,-1
R_2chdbXoCyduyB1s,Default Response Set,Anonymous,,,173.8.158.225,0,8/15/2016 14:45,8/15/2016 14:47,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,34.448,34.448,36.426,1,7,26.087,27.502,29.606,2,7,5.34,5.34,11.827,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,1,3,,5,6,Non-moral - Bad - Mental states,,,,S-N-B-Ms|N-B-Ms-Time1|T-N-B-Ms|N-B-Ms-Time2|G-N-B-Ms|Q90,,,,,37.834198,-122.2897034,-1
R_2QRNKrAa2NVM9g9,Default Response Set,Anonymous,,,71.92.159.43,0,8/15/2016 14:43,8/15/2016 14:47,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55.945,59.493,63.528,2,4,54.388,56.771,59.009,2,5,50.676,53.332,57.422,2,,54,2,5,,5,8,Moral - Bad - Mental states,,,,,,,,G-M-B-Ms|M-B-Ms-Time1|T-M-B-Ms|M-B-Ms-Time2|S-M-B-Ms|M-B-Ms-Time3,41.6730957,-123.9454956,-1
R_Wkaknrq7RR0h7eV,Default Response Set,Anonymous,,,70.198.49.126,0,8/15/2016 14:46,8/15/2016 14:47,1,1,,,,,,,,,,,,,,,,2,25.374,25.374,26.292,1,2,25.649,25.649,27.524,1,3,25.879,25.879,26.794,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,2,5,,6,6,Non-moral - Bad - No mental states,,G-N-B-No|N-B-No-Time1|S-N-B-No|N-B-No-Time2|T-N-B-No|N-B-No-Time3,,,,,,,41.39460754,-95.89710236,-1
R_1luueT9TJKzRRGC,Default Response Set,Anonymous,,,65.8.139.145,0,8/15/2016 14:45,8/15/2016 14:47,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,51.468,53.187,54.328,3,3,57.467,58.891,59.886,2,7,16.688,16.688,17.482,1,,25,2,5,,5,4,Moral - Bad - Mental states,,,,,,,,S-M-B-Ms|M-B-Ms-Time1|G-M-B-Ms|M-B-Ms-Time2|T-M-B-Ms|M-B-Ms-Time3,26.5171051,-80.17870331,-1
R_DrgRbuMhNP9Av05,Default Response Set,Anonymous,,,75.61.70.112,0,8/15/2016 14:46,8/15/2016 14:48,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,20.467,31.39,32.762,2,7,17.471,25.306,26.904,2,7,22.855,28.532,30.267,2,,56,2,5,,5,5,Moral - Bad - Mental states,,,,,,,,S-M-B-Ms|M-B-Ms-Time1|T-M-B-Ms|M-B-Ms-Time2|G-M-B-Ms|M-B-Ms-Time3,37.74839783,-122.4156036,-1
R_2wN4UhG12igwEGi,Default Response Set,Anonymous,,,142.197.23.21,0,8/15/2016 14:46,8/15/2016 14:48,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,38.363,38.363,39.086,1,1,20.731,20.731,21.161,1,1,3.789,3.789,4.296,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,1,3,,4,7,Moral - Bad - No mental states,,,,,,G-M-B-No|M-B-No-Time1|S-M-B-No|M-B-No-Time2|T-M-B-No|M-B-No-Time3,,,28.38529968,-81.44799805,-1
R_301Me89W0VdIVtW,Default Response Set,Anonymous,,,190.142.245.209,0,8/15/2016 14:40,8/15/2016 14:48,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7.556,327.1,328.102,11,6,19.115,39.055,41.158,9,7,46.381,56.376,59.058,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,1,2,,4,6,Non-moral - Good - Mental states,,,G-N-G-Ms|N-G-Ms-Time1|S-N-G-Ms|N-G-Ms-Time2|T-N-G-Ms|N-G-Ms-Time3,,,,,,10.23330688,-67.48329926,-1
R_1gux5Vvx5jwolIi,Default Response Set,Anonymous,,,75.99.158.2,0,8/15/2016 14:47,8/15/2016 14:48,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,9.834,10.921,12.033,3,7,45.749,48.74,50.206,2,7,4.392,6.88,9.26,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,1,3,,4,5,Non-moral - Good - Mental states,,,T-N-G-Ms|N-G-Ms-Time1|S-N-G-Ms|N-G-Ms-Time2|G-N-G-Ms|N-G-Ms-Time3,,,,,,40.8132019,-74.07379913,-1
R_3EmhOpqyU6Zq04p,Default Response Set,Anonymous,,,72.131.3.254,0,8/15/2016 14:47,8/15/2016 14:49,1,1,,,,,,,,,,,,,,,,1,3.28,9.966,16.51,4,1,10.075,23.805,24.099,6,2,7.138,8.726,13.593,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,2,5,,4,8,Non-moral - Bad - No mental states,,T-N-B-No|N-B-No-Time1|G-N-B-No|N-B-No-Time2|S-N-B-No|N-B-No-Time3,,,,,,,43.22140503,-87.93939972,-1
R_PRmbZExg7R26157,Default Response Set,Anonymous,,,71.14.59.48,0,8/15/2016 14:48,8/15/2016 14:49,1,1,7,6.628,8.1,9.955,2,5,5.252,5.252,5.964,1,3,2.044,7.366,7.95,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,2,1,,2,6,Non-moral - Good - No mental states,T-N-G-No|N-G-No-Time1|G-N-G-No|N-G-No-Time2|S-N-G-No|N-G-No-Time3,,,,,,,,33.18409729,-86.25150299,-1
R_dgIEVrKWqdjd9v3,Default Response Set,Anonymous,,,108.183.116.76,0,8/15/2016 14:47,8/15/2016 14:49,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,33.373,33.373,34.738,1,5,30.39,30.39,31.397,1,5,22.694,22.694,23.727,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,2,5,,6,5,Moral - Good - No mental states,,,,,T-M-G-No|M-G-No-Time1|G-M-G-No|M-G-No-Time2|S-M-G-No|M-G-No-Time3,,,,42.91749573,-78.8891983,-1
R_1QoyI9LpcXedXsN,Default Response Set,Anonymous,,,108.56.192.153,0,8/15/2016 14:45,8/15/2016 14:49,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,76.229,90.94,92.762,2,4,44.899,44.899,48.313,1,6,44.234,44.234,45.625,1,,,,,,,,,,,,,,,,,35,1,5,,6,2,Moral - Good - Mental states,,,,,,,S-M-G-Ms|M-G-Ms-Time1|G-M-G-Ms|M-G-Ms-Time2|T-M-G-Ms|M-G-Ms-Time3,,38.90119934,-77.26529694,-1
R_QnW3yhIQPOdNKIF,Default Response Set,Anonymous,,,68.187.120.202,0,8/15/2016 14:47,8/15/2016 14:50,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,39.491,39.491,41.327,1,2,36.868,38.146,39.222,2,4,44.587,44.587,46.063,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,1,5,,4,7,Moral - Good - No mental states,,,,,G-M-G-No|M-G-No-Time1|T-M-G-No|M-G-No-Time2|S-M-G-No|M-G-No-Time3,,,,45.0032959,-89.7256012,-1
R_2WGv7hlfGHzTYRY,Default Response Set,Anonymous,,,24.130.149.43,0,8/15/2016 14:47,8/15/2016 14:50,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,41.394,41.394,43.92,1,6,36.294,36.294,37.784,1,6,20.618,20.618,22.077,1,,,,,,,,,,,,,,,,,29,2,5,,5,7,Moral - Good - Mental states,,,,,,,G-M-G-Ms|M-G-Ms-Time1|S-M-G-Ms|M-G-Ms-Time2|T-M-G-Ms|M-G-Ms-Time3,,37.45899963,-122.1781006,-1
R_1esIKEbL8YRYzW9,Default Response Set,Anonymous,,,72.229.132.205,0,8/15/2016 14:49,8/15/2016 14:50,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,18.23,22.797,24.373,2,5,14.08,15.881,17.107,2,5,9.091,13.95,15.078,2,,50,2,5,,5,7,Moral - Bad - Mental states,,,,,,,,T-M-B-Ms|M-B-Ms-Time1|G-M-B-Ms|M-B-Ms-Time2|S-M-B-Ms|M-B-Ms-Time3,40.8625946,-73.92179871,-1
R_4YMsrnmwKa86j1T,Default Response Set,Anonymous,,,73.22.234.190,0,8/15/2016 14:49,8/15/2016 14:50,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,22.398,22.398,23.516,1,7,16.187,16.187,17.361,1,7,12.088,12.088,13.118,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,1,5,,5,5,Non-moral - Good - Mental states,,,S-N-G-Ms|N-G-Ms-Time1|G-N-G-Ms|N-G-Ms-Time2|T-N-G-Ms|N-G-Ms-Time3,,,,,,41.94740295,-87.7036972,-1
R_0Hs7BPQuYFohQQh,Default Response Set,Anonymous,,,24.151.204.91,0,8/15/2016 14:46,8/15/2016 14:50,1,1,5,170.484,170.484,171.336,1,5,19.012,19.012,19.734,1,5,19.076,19.076,20.205,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,2,2,,5,5,Non-moral - Good - No mental states,S-N-G-No|N-G-No-Time1|T-N-G-No|N-G-No-Time2|G-N-G-No|N-G-No-Time3,,,,,,,,36.5032959,-87.22940063,-1
R_YWW41dHcVVZOGlP,Default Response Set,Anonymous,,,72.209.36.17,0,8/15/2016 14:49,8/15/2016 14:51,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,44.485,46.03,46.658,2,6,20.84,43.4,44.619,2,7,36.059,36.059,37.511,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,1,3,,3,8,Non-moral - Bad - Mental states,,,,G-N-B-Ms|N-B-Ms-Time1|T-N-B-Ms|N-B-Ms-Time2|S-N-B-Ms|Q90,,,,,41.82069397,-71.44920349,-1
R_3O24C8dgKjqq8qV,Default Response Set,Anonymous,,,71.88.152.220,0,8/15/2016 14:51,8/15/2016 14:52,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2.458,13.792,17.868,3,7,10.768,22.029,23.183,3,7,8.312,25.235,25.946,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,1,1,,2,8,Non-moral - Bad - Mental states,,,,G-N-B-Ms|N-B-Ms-Time1|T-N-B-Ms|N-B-Ms-Time2|S-N-B-Ms|Q90,,,,,30.53349304,-92.11630249,-1
R_3GBBDLBf6ndZEfi,Default Response Set,Anonymous,,,97.90.210.58,0,8/15/2016 14:49,8/15/2016 14:53,1,1,6,52.528,52.528,53.756,1,4,36.039,36.039,40.306,1,6,45.791,47.318,48.465,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,2,2,,2,6,Non-moral - Good - No mental states,G-N-G-No|N-G-No-Time1|T-N-G-No|N-G-No-Time2|S-N-G-No|N-G-No-Time3,,,,,,,,35.73869324,-82.05480194,-1
